module,number of nodes,tasks per node,iteration,mode,model,seed,person count,item count,iterations,burnin,batch size,mean,variance,unif,size,time in seconds,a correlation,g correlation,th correlation
openmpi,1,2,3,cuda-aware mpi,2pno,1493659,10000,100,10000,5000,10,0,1,1,2,1.902,0.997722,0.99972,0.969242
openmpi,1,4,1,cuda-aware mpi,2pno,1493659,10000,20,10000,5000,10,0,1,1,4,1.395,0.998118,0.999702,0.852383
openmpi,1,4,2,cuda-aware mpi,2pno,1493659,10000,20,10000,5000,10,0,1,1,4,1.396,0.998118,0.999702,0.852383
openmpi,1,4,3,cuda-aware mpi,2pno,1493659,10000,20,10000,5000,10,0,1,1,4,1.396,0.998118,0.999702,0.852383
openmpi,1,4,1,cuda-aware mpi,2pno,1493659,10000,50,10000,5000,10,0,1,1,4,1.519,0.998848,0.999761,0.934155
openmpi,1,4,2,cuda-aware mpi,2pno,1493659,10000,50,10000,5000,10,0,1,1,4,1.52,0.998848,0.999761,0.934155
openmpi,1,4,3,cuda-aware mpi,2pno,1493659,10000,50,10000,5000,10,0,1,1,4,1.52,0.998848,0.999761,0.934155
openmpi,1,4,1,cuda-aware mpi,2pno,1493659,10000,100,10000,5000,10,0,1,1,4,1.755,0.997704,0.99973,0.969251
openmpi,1,4,2,cuda-aware mpi,2pno,1493659,10000,100,10000,5000,10,0,1,1,4,1.755,0.997704,0.99973,0.969251
openmpi,1,4,3,cuda-aware mpi,2pno,1493659,10000,100,10000,5000,10,0,1,1,4,1.755,0.997704,0.99973,0.969251
openmpi,1,8,1,cuda-aware mpi,2pno,1493659,10000,20,10000,5000,10,0,1,1,8,8.895,0.997981,0.999692,0.852576
openmpi,1,8,2,cuda-aware mpi,2pno,1493659,10000,20,10000,5000,10,0,1,1,8,10.251,0.997981,0.999692,0.852576
openmpi,1,8,3,cuda-aware mpi,2pno,1493659,10000,20,10000,5000,10,0,1,1,8,10.118,0.997981,0.999692,0.852576
openmpi,1,8,1,cuda-aware mpi,2pno,1493659,10000,50,10000,5000,10,0,1,1,8,9.698,0.99883,0.99976,0.934151
openmpi,1,8,2,cuda-aware mpi,2pno,1493659,10000,50,10000,5000,10,0,1,1,8,9.731,0.99883,0.99976,0.934151
openmpi,1,8,3,cuda-aware mpi,2pno,1493659,10000,50,10000,5000,10,0,1,1,8,9.235,0.99883,0.99976,0.934151
openmpi,1,8,1,cuda-aware mpi,2pno,1493659,10000,100,10000,5000,10,0,1,1,8,8.081,0.997689,0.999717,0.969258
openmpi,1,8,2,cuda-aware mpi,2pno,1493659,10000,100,10000,5000,10,0,1,1,8,7.476,0.997689,0.999717,0.969258
openmpi,1,8,3,cuda-aware mpi,2pno,1493659,10000,100,10000,5000,10,0,1,1,8,7.485,0.997689,0.999717,0.969258
openmpi,2,4,1,cuda-aware mpi,2pno,1493659,10000,20,10000,5000,10,0,1,1,8,1.63,0.997981,0.999692,0.852576
openmpi,2,4,2,cuda-aware mpi,2pno,1493659,10000,20,10000,5000,10,0,1,1,8,1.666,0.997981,0.999692,0.852576
openmpi,2,4,3,cuda-aware mpi,2pno,1493659,10000,20,10000,5000,10,0,1,1,8,1.721,0.997981,0.999692,0.852576
openmpi,2,4,1,cuda-aware mpi,2pno,1493659,10000,50,10000,5000,10,0,1,1,8,1.853,0.99883,0.99976,0.934151
openmpi,2,4,2,cuda-aware mpi,2pno,1493659,10000,50,10000,5000,10,0,1,1,8,1.854,0.99883,0.99976,0.934151
openmpi,2,4,3,cuda-aware mpi,2pno,1493659,10000,50,10000,5000,10,0,1,1,8,1.857,0.99883,0.99976,0.934151
openmpi,2,4,1,cuda-aware mpi,2pno,1493659,10000,100,10000,5000,10,0,1,1,8,2.015,0.997689,0.999717,0.969258
openmpi,2,4,2,cuda-aware mpi,2pno,1493659,10000,100,10000,5000,10,0,1,1,8,2.016,0.997689,0.999717,0.969258
openmpi,2,4,3,cuda-aware mpi,2pno,1493659,10000,100,10000,5000,10,0,1,1,8,2.015,0.997689,0.999717,0.969258
openmpi,2,2,1,cuda-aware mpi,2pno,1493659,10000,20,10000,5000,10,0,1,1,4,1.395,0.998118,0.999702,0.852383
openmpi,2,2,2,cuda-aware mpi,2pno,1493659,10000,20,10000,5000,10,0,1,1,4,1.392,0.998118,0.999702,0.852383
openmpi,2,2,3,cuda-aware mpi,2pno,1493659,10000,20,10000,5000,10,0,1,1,4,1.394,0.998118,0.999702,0.852383
openmpi,2,2,1,cuda-aware mpi,2pno,1493659,10000,50,10000,5000,10,0,1,1,4,1.499,0.998848,0.999761,0.934155
openmpi,2,2,2,cuda-aware mpi,2pno,1493659,10000,50,10000,5000,10,0,1,1,4,1.499,0.998848,0.999761,0.934155
openmpi,2,2,3,cuda-aware mpi,2pno,1493659,10000,50,10000,5000,10,0,1,1,4,1.499,0.998848,0.999761,0.934155
openmpi,2,2,1,cuda-aware mpi,2pno,1493659,10000,100,10000,5000,10,0,1,1,4,1.766,0.997704,0.99973,0.969251
openmpi,2,2,2,cuda-aware mpi,2pno,1493659,10000,100,10000,5000,10,0,1,1,4,1.766,0.997704,0.99973,0.969251
openmpi,2,2,3,cuda-aware mpi,2pno,1493659,10000,100,10000,5000,10,0,1,1,4,1.768,0.997704,0.99973,0.969251
openmpi,2,8,1,cuda-aware mpi,2pno,1493659,10000,20,10000,5000,10,0,1,1,16,10.67,0.99808,0.999696,0.85257
openmpi,2,8,2,cuda-aware mpi,2pno,1493659,10000,20,10000,5000,10,0,1,1,16,11.104,0.998048,0.999693,0.852563
openmpi,2,8,3,cuda-aware mpi,2pno,1493659,10000,20,10000,5000,10,0,1,1,16,10.671,0.998054,0.999693,0.852563
openmpi,2,8,1,cuda-aware mpi,2pno,1493659,10000,50,10000,5000,10,0,1,1,16,10.771,0.998827,0.999761,0.93408
openmpi,2,8,2,cuda-aware mpi,2pno,1493659,10000,50,10000,5000,10,0,1,1,16,10.791,0.998834,0.999761,0.934079
openmpi,2,8,3,cuda-aware mpi,2pno,1493659,10000,50,10000,5000,10,0,1,1,16,10.832,0.998818,0.999759,0.934079
openmpi,2,8,1,cuda-aware mpi,2pno,1493659,10000,100,10000,5000,10,0,1,1,16,11.368,0.997717,0.999717,0.969264
openmpi,2,8,2,cuda-aware mpi,2pno,1493659,10000,100,10000,5000,10,0,1,1,16,10.924,0.997715,0.999718,0.969264
openmpi,2,8,3,cuda-aware mpi,2pno,1493659,10000,100,10000,5000,10,0,1,1,16,10.896,0.997718,0.999718,0.969264
openmpi,1,1,2,cuda,2pno,1493659,10000,200,10000,5000,10,0,1,1,1,3.451,0.99827,0.999719,0.984622
openmpi,1,1,3,cuda,2pno,1493659,10000,200,10000,5000,10,0,1,1,1,3.452,0.99827,0.999719,0.984622
openmpi,1,1,1,cuda,2pno,1493659,20000,20,10000,5000,10,0,1,1,1,1.516,0.998839,0.999906,0.851607
openmpi,1,1,2,cuda,2pno,1493659,20000,20,10000,5000,10,0,1,1,1,1.544,0.998839,0.999906,0.851607
openmpi,1,2,1,cuda-aware mpi,2pno,1493659,10000,200,10000,5000,10,0,1,1,2,2.678,0.99828,0.999709,0.984635
openmpi,1,2,2,cuda-aware mpi,2pno,1493659,10000,200,10000,5000,10,0,1,1,2,2.68,0.99828,0.999709,0.984635
openmpi,1,2,3,cuda-aware mpi,2pno,1493659,10000,200,10000,5000,10,0,1,1,2,2.678,0.99828,0.999709,0.984635
openmpi,1,2,1,cuda-aware mpi,2pno,1493659,20000,20,10000,5000,10,0,1,1,2,1.396,0.998785,0.999908,0.851709
openmpi,1,2,2,cuda-aware mpi,2pno,1493659,20000,20,10000,5000,10,0,1,1,2,1.397,0.998785,0.999908,0.851709
openmpi,1,4,1,cuda-aware mpi,2pno,1493659,10000,200,10000,5000,10,0,1,1,4,2.203,0.99827,0.999716,0.984625
openmpi,1,4,2,cuda-aware mpi,2pno,1493659,10000,200,10000,5000,10,0,1,1,4,2.203,0.99827,0.999716,0.984625
openmpi,1,4,3,cuda-aware mpi,2pno,1493659,10000,200,10000,5000,10,0,1,1,4,2.202,0.99827,0.999716,0.984625
openmpi,1,4,1,cuda-aware mpi,2pno,1493659,20000,20,10000,5000,10,0,1,1,4,1.397,0.998788,0.999909,0.851581
openmpi,1,4,2,cuda-aware mpi,2pno,1493659,20000,20,10000,5000,10,0,1,1,4,1.396,0.998788,0.999909,0.851581
openmpi,1,8,1,cuda-aware mpi,2pno,1493659,10000,200,10000,5000,10,0,1,1,8,8.2,0.998279,0.999708,0.984622
openmpi,1,8,2,cuda-aware mpi,2pno,1493659,10000,200,10000,5000,10,0,1,1,8,8.202,0.998281,0.999708,0.984622
openmpi,1,8,3,cuda-aware mpi,2pno,1493659,10000,200,10000,5000,10,0,1,1,8,8.749,0.998281,0.999708,0.984622
openmpi,1,8,1,cuda-aware mpi,2pno,1493659,20000,20,10000,5000,10,0,1,1,8,10.066,0.998777,0.999907,0.851541
openmpi,1,8,2,cuda-aware mpi,2pno,1493659,20000,20,10000,5000,10,0,1,1,8,10.212,0.998777,0.999907,0.851541
openmpi,2,4,1,cuda-aware mpi,2pno,1493659,10000,200,10000,5000,10,0,1,1,8,2.322,0.99828,0.999708,0.984622
openmpi,2,4,2,cuda-aware mpi,2pno,1493659,10000,200,10000,5000,10,0,1,1,8,2.302,0.99828,0.999708,0.984622
openmpi,2,4,3,cuda-aware mpi,2pno,1493659,10000,200,10000,5000,10,0,1,1,8,2.305,0.99828,0.999708,0.984622
openmpi,2,4,1,cuda-aware mpi,2pno,1493659,20000,20,10000,5000,10,0,1,1,8,1.704,0.998777,0.999907,0.851541
openmpi,2,4,2,cuda-aware mpi,2pno,1493659,20000,20,10000,5000,10,0,1,1,8,1.703,0.998777,0.999907,0.851541
openmpi,2,2,1,cuda-aware mpi,2pno,1493659,10000,200,10000,5000,10,0,1,1,4,2.274,0.99827,0.999716,0.984625
openmpi,2,2,2,cuda-aware mpi,2pno,1493659,10000,200,10000,5000,10,0,1,1,4,2.272,0.99827,0.999716,0.984625
openmpi,2,2,3,cuda-aware mpi,2pno,1493659,10000,200,10000,5000,10,0,1,1,4,2.274,0.99827,0.999716,0.984625
openmpi,2,2,1,cuda-aware mpi,2pno,1493659,20000,20,10000,5000,10,0,1,1,4,1.405,0.998788,0.999909,0.851581
openmpi,2,2,2,cuda-aware mpi,2pno,1493659,20000,20,10000,5000,10,0,1,1,4,1.405,0.998788,0.999909,0.851581
openmpi,2,8,1,cuda-aware mpi,2pno,1493659,10000,200,10000,5000,10,0,1,1,16,11.528,0.998285,0.99971,0.984636
openmpi,2,8,2,cuda-aware mpi,2pno,1493659,10000,200,10000,5000,10,0,1,1,16,11.546,0.99828,0.999713,0.984636
openmpi,2,8,3,cuda-aware mpi,2pno,1493659,10000,200,10000,5000,10,0,1,1,16,11.994,0.99828,0.999711,0.984636
openmpi,2,8,1,cuda-aware mpi,2pno,1493659,20000,20,10000,5000,10,0,1,1,16,10.714,0.998826,0.999911,0.851715
openmpi,2,8,2,cuda-aware mpi,2pno,1493659,20000,20,10000,5000,10,0,1,1,16,10.684,0.998813,0.99991,0.851713
openmpi,1,1,3,cuda,2pno,1493659,20000,20,10000,5000,10,0,1,1,1,1.541,0.998839,0.999906,0.851607
openmpi,1,1,1,cuda,2pno,1493659,20000,50,10000,5000,10,0,1,1,1,2.393,0.999436,0.999889,0.932887
openmpi,1,1,2,cuda,2pno,1493659,20000,50,10000,5000,10,0,1,1,1,2.389,0.999436,0.999889,0.932887
openmpi,1,1,3,cuda,2pno,1493659,20000,50,10000,5000,10,0,1,1,1,2.377,0.999436,0.999889,0.932887
openmpi,1,1,1,cuda,2pno,1493659,20000,100,10000,5000,10,0,1,1,1,3.411,0.999126,0.999848,0.96811
openmpi,1,1,2,cuda,2pno,1493659,20000,100,10000,5000,10,0,1,1,1,3.385,0.999126,0.999848,0.96811
openmpi,1,1,3,cuda,2pno,1493659,20000,100,10000,5000,10,0,1,1,1,3.413,0.999126,0.999848,0.96811
openmpi,1,1,1,cuda,2pno,1493659,20000,200,10000,5000,10,0,1,1,1,5.614,0.999345,0.999871,0.985137
openmpi,1,2,3,cuda-aware mpi,2pno,1493659,20000,20,10000,5000,10,0,1,1,2,1.394,0.998785,0.999908,0.851709
openmpi,1,2,1,cuda-aware mpi,2pno,1493659,20000,50,10000,5000,10,0,1,1,2,1.867,0.999441,0.999888,0.932871
openmpi,1,2,2,cuda-aware mpi,2pno,1493659,20000,50,10000,5000,10,0,1,1,2,1.867,0.999441,0.999888,0.932871
openmpi,1,2,3,cuda-aware mpi,2pno,1493659,20000,50,10000,5000,10,0,1,1,2,1.868,0.999441,0.999888,0.932871
openmpi,1,2,1,cuda-aware mpi,2pno,1493659,20000,100,10000,5000,10,0,1,1,2,2.536,0.999125,0.99985,0.968075
openmpi,1,2,2,cuda-aware mpi,2pno,1493659,20000,100,10000,5000,10,0,1,1,2,2.533,0.999125,0.99985,0.968075
openmpi,1,2,3,cuda-aware mpi,2pno,1493659,20000,100,10000,5000,10,0,1,1,2,2.544,0.999125,0.99985,0.968075
openmpi,1,2,1,cuda-aware mpi,2pno,1493659,20000,200,10000,5000,10,0,1,1,2,3.714,0.999344,0.999868,0.985124
openmpi,1,4,3,cuda-aware mpi,2pno,1493659,20000,20,10000,5000,10,0,1,1,4,1.396,0.998788,0.999909,0.851581
openmpi,1,4,1,cuda-aware mpi,2pno,1493659,20000,50,10000,5000,10,0,1,1,4,1.604,0.999443,0.99989,0.932891
openmpi,1,4,2,cuda-aware mpi,2pno,1493659,20000,50,10000,5000,10,0,1,1,4,1.611,0.999443,0.99989,0.932891
openmpi,1,4,3,cuda-aware mpi,2pno,1493659,20000,50,10000,5000,10,0,1,1,4,1.606,0.999443,0.99989,0.932891
openmpi,1,4,1,cuda-aware mpi,2pno,1493659,20000,100,10000,5000,10,0,1,1,4,2.061,0.999144,0.99985,0.968106
openmpi,1,4,2,cuda-aware mpi,2pno,1493659,20000,100,10000,5000,10,0,1,1,4,2.06,0.999144,0.99985,0.968106
openmpi,1,4,3,cuda-aware mpi,2pno,1493659,20000,100,10000,5000,10,0,1,1,4,2.062,0.999144,0.99985,0.968106
openmpi,1,4,1,cuda-aware mpi,2pno,1493659,20000,200,10000,5000,10,0,1,1,4,2.776,0.99935,0.999868,0.985146
openmpi,1,8,3,cuda-aware mpi,2pno,1493659,20000,20,10000,5000,10,0,1,1,8,9.793,0.998777,0.999907,0.851541
openmpi,1,8,1,cuda-aware mpi,2pno,1493659,20000,50,10000,5000,10,0,1,1,8,7.888,0.999446,0.999893,0.932905
openmpi,1,8,2,cuda-aware mpi,2pno,1493659,20000,50,10000,5000,10,0,1,1,8,8.158,0.999446,0.999893,0.932904
openmpi,1,8,3,cuda-aware mpi,2pno,1493659,20000,50,10000,5000,10,0,1,1,8,7.901,0.999446,0.999893,0.932904
openmpi,1,8,1,cuda-aware mpi,2pno,1493659,20000,100,10000,5000,10,0,1,1,8,7.719,0.99915,0.999853,0.968102
openmpi,1,8,2,cuda-aware mpi,2pno,1493659,20000,100,10000,5000,10,0,1,1,8,7.715,0.999152,0.999853,0.968102
openmpi,1,8,3,cuda-aware mpi,2pno,1493659,20000,100,10000,5000,10,0,1,1,8,7.708,0.999152,0.999853,0.968102
openmpi,1,8,1,cuda-aware mpi,2pno,1493659,20000,200,10000,5000,10,0,1,1,8,9.156,0.999347,0.999866,0.985129
openmpi,2,4,3,cuda-aware mpi,2pno,1493659,20000,20,10000,5000,10,0,1,1,8,1.704,0.998777,0.999907,0.851541
openmpi,2,4,1,cuda-aware mpi,2pno,1493659,20000,50,10000,5000,10,0,1,1,8,1.845,0.999446,0.999893,0.932905
openmpi,2,4,2,cuda-aware mpi,2pno,1493659,20000,50,10000,5000,10,0,1,1,8,1.844,0.999446,0.999893,0.932905
openmpi,2,4,3,cuda-aware mpi,2pno,1493659,20000,50,10000,5000,10,0,1,1,8,1.846,0.999446,0.999893,0.932905
openmpi,2,4,1,cuda-aware mpi,2pno,1493659,20000,100,10000,5000,10,0,1,1,8,2.054,0.99915,0.999853,0.968102
openmpi,2,4,2,cuda-aware mpi,2pno,1493659,20000,100,10000,5000,10,0,1,1,8,2.055,0.99915,0.999853,0.968102
openmpi,2,4,3,cuda-aware mpi,2pno,1493659,20000,100,10000,5000,10,0,1,1,8,2.052,0.99915,0.999853,0.968102
openmpi,2,4,1,cuda-aware mpi,2pno,1493659,20000,200,10000,5000,10,0,1,1,8,2.562,0.999348,0.999866,0.985129
openmpi,2,2,3,cuda-aware mpi,2pno,1493659,20000,20,10000,5000,10,0,1,1,4,1.405,0.998788,0.999909,0.851581
openmpi,2,2,1,cuda-aware mpi,2pno,1493659,20000,50,10000,5000,10,0,1,1,4,1.593,0.999443,0.99989,0.932891
openmpi,2,2,2,cuda-aware mpi,2pno,1493659,20000,50,10000,5000,10,0,1,1,4,1.593,0.999443,0.99989,0.932891
openmpi,2,2,3,cuda-aware mpi,2pno,1493659,20000,50,10000,5000,10,0,1,1,4,1.594,0.999443,0.99989,0.932891
openmpi,2,2,1,cuda-aware mpi,2pno,1493659,20000,100,10000,5000,10,0,1,1,4,2.083,0.999144,0.99985,0.968106
openmpi,2,2,2,cuda-aware mpi,2pno,1493659,20000,100,10000,5000,10,0,1,1,4,2.083,0.999144,0.99985,0.968106
openmpi,2,2,3,cuda-aware mpi,2pno,1493659,20000,100,10000,5000,10,0,1,1,4,2.079,0.999144,0.99985,0.968106
openmpi,2,2,1,cuda-aware mpi,2pno,1493659,20000,200,10000,5000,10,0,1,1,4,2.823,0.99935,0.999868,0.985146
openmpi,2,8,3,cuda-aware mpi,2pno,1493659,20000,20,10000,5000,10,0,1,1,16,10.699,0.998822,0.99991,0.851715
openmpi,2,8,1,cuda-aware mpi,2pno,1493659,20000,50,10000,5000,10,0,1,1,16,10.87,0.999441,0.999892,0.932867
openmpi,2,8,2,cuda-aware mpi,2pno,1493659,20000,50,10000,5000,10,0,1,1,16,11.291,0.999439,0.999892,0.932866
openmpi,2,8,3,cuda-aware mpi,2pno,1493659,20000,50,10000,5000,10,0,1,1,16,10.883,0.999441,0.999892,0.932866
openmpi,2,8,1,cuda-aware mpi,2pno,1493659,20000,100,10000,5000,10,0,1,1,16,11.212,0.999141,0.999853,0.968108
openmpi,2,8,2,cuda-aware mpi,2pno,1493659,20000,100,10000,5000,10,0,1,1,16,11.183,0.999142,0.999851,0.968108
openmpi,2,8,3,cuda-aware mpi,2pno,1493659,20000,100,10000,5000,10,0,1,1,16,11.247,0.999143,0.999852,0.968108
openmpi,2,8,1,cuda-aware mpi,2pno,1493659,20000,200,10000,5000,10,0,1,1,16,12.41,0.999344,0.999866,0.985124
openmpi,1,1,2,cuda,2pno,1493659,20000,200,10000,5000,10,0,1,1,1,5.594,0.999345,0.999871,0.985137
openmpi,1,1,3,cuda,2pno,1493659,20000,200,10000,5000,10,0,1,1,1,5.597,0.999345,0.999871,0.985137
openmpi,1,1,1,cuda,2pno,1493659,50000,20,10000,5000,10,0,1,1,1,2.33,0.99967,0.999952,0.85159
openmpi,1,1,2,cuda,2pno,1493659,50000,20,10000,5000,10,0,1,1,1,2.329,0.99967,0.999952,0.85159
openmpi,1,1,3,cuda,2pno,1493659,50000,20,10000,5000,10,0,1,1,1,2.382,0.99967,0.999952,0.85159
openmpi,1,1,1,cuda,2pno,1493659,50000,50,10000,5000,10,0,1,1,1,4.159,0.999706,0.999956,0.934119
openmpi,1,1,2,cuda,2pno,1493659,50000,50,10000,5000,10,0,1,1,1,4.09,0.999706,0.999956,0.934119
openmpi,1,1,3,cuda,2pno,1493659,50000,50,10000,5000,10,0,1,1,1,4.11,0.999706,0.999956,0.934119
openmpi,1,2,2,cuda-aware mpi,2pno,1493659,20000,200,10000,5000,10,0,1,1,2,3.71,0.999344,0.999868,0.985124
openmpi,1,2,3,cuda-aware mpi,2pno,1493659,20000,200,10000,5000,10,0,1,1,2,3.713,0.999344,0.999868,0.985124
openmpi,1,2,1,cuda-aware mpi,2pno,1493659,50000,20,10000,5000,10,0,1,1,2,1.763,0.999668,0.999954,0.851582
openmpi,1,2,2,cuda-aware mpi,2pno,1493659,50000,20,10000,5000,10,0,1,1,2,1.762,0.999668,0.999954,0.851582
openmpi,1,2,3,cuda-aware mpi,2pno,1493659,50000,20,10000,5000,10,0,1,1,2,1.764,0.999668,0.999954,0.851582
openmpi,1,2,1,cuda-aware mpi,2pno,1493659,50000,50,10000,5000,10,0,1,1,2,2.81,0.99971,0.999957,0.934129
openmpi,1,2,2,cuda-aware mpi,2pno,1493659,50000,50,10000,5000,10,0,1,1,2,2.811,0.99971,0.999957,0.934129
openmpi,1,4,2,cuda-aware mpi,2pno,1493659,20000,200,10000,5000,10,0,1,1,4,2.774,0.99935,0.999868,0.985146
openmpi,1,4,3,cuda-aware mpi,2pno,1493659,20000,200,10000,5000,10,0,1,1,4,2.773,0.99935,0.999868,0.985146
openmpi,1,4,1,cuda-aware mpi,2pno,1493659,50000,20,10000,5000,10,0,1,1,4,1.577,0.999683,0.999952,0.85154
openmpi,1,4,2,cuda-aware mpi,2pno,1493659,50000,20,10000,5000,10,0,1,1,4,1.578,0.999683,0.999952,0.85154
openmpi,1,4,3,cuda-aware mpi,2pno,1493659,50000,20,10000,5000,10,0,1,1,4,1.576,0.999683,0.999952,0.85154
openmpi,1,4,1,cuda-aware mpi,2pno,1493659,50000,50,10000,5000,10,0,1,1,4,2.123,0.999708,0.999957,0.934136
openmpi,1,4,2,cuda-aware mpi,2pno,1493659,50000,50,10000,5000,10,0,1,1,4,2.125,0.999708,0.999957,0.934136
openmpi,1,8,2,cuda-aware mpi,2pno,1493659,20000,200,10000,5000,10,0,1,1,8,8.571,0.999348,0.999866,0.985129
openmpi,1,8,3,cuda-aware mpi,2pno,1493659,20000,200,10000,5000,10,0,1,1,8,8.591,0.999348,0.999866,0.985129
openmpi,1,8,1,cuda-aware mpi,2pno,1493659,50000,20,10000,5000,10,0,1,1,8,8.585,0.999674,0.999953,0.851547
openmpi,1,8,2,cuda-aware mpi,2pno,1493659,50000,20,10000,5000,10,0,1,1,8,8.648,0.999674,0.999953,0.851547
openmpi,1,8,3,cuda-aware mpi,2pno,1493659,50000,20,10000,5000,10,0,1,1,8,8.709,0.999674,0.999953,0.851547
openmpi,1,8,1,cuda-aware mpi,2pno,1493659,50000,50,10000,5000,10,0,1,1,8,7.793,0.999709,0.999957,0.934125
openmpi,1,8,2,cuda-aware mpi,2pno,1493659,50000,50,10000,5000,10,0,1,1,8,7.793,0.999709,0.999957,0.934125
openmpi,2,4,2,cuda-aware mpi,2pno,1493659,20000,200,10000,5000,10,0,1,1,8,2.556,0.999348,0.999866,0.985129
openmpi,2,4,3,cuda-aware mpi,2pno,1493659,20000,200,10000,5000,10,0,1,1,8,2.557,0.999348,0.999866,0.985129
openmpi,2,4,1,cuda-aware mpi,2pno,1493659,50000,20,10000,5000,10,0,1,1,8,1.789,0.999674,0.999953,0.851547
openmpi,2,4,2,cuda-aware mpi,2pno,1493659,50000,20,10000,5000,10,0,1,1,8,1.787,0.999674,0.999953,0.851547
openmpi,2,4,3,cuda-aware mpi,2pno,1493659,50000,20,10000,5000,10,0,1,1,8,1.788,0.999674,0.999953,0.851547
openmpi,2,4,1,cuda-aware mpi,2pno,1493659,50000,50,10000,5000,10,0,1,1,8,2.034,0.999709,0.999957,0.934125
openmpi,2,4,2,cuda-aware mpi,2pno,1493659,50000,50,10000,5000,10,0,1,1,8,2.032,0.999709,0.999957,0.934125
openmpi,2,2,2,cuda-aware mpi,2pno,1493659,20000,200,10000,5000,10,0,1,1,4,2.817,0.99935,0.999868,0.985146
openmpi,2,2,3,cuda-aware mpi,2pno,1493659,20000,200,10000,5000,10,0,1,1,4,2.817,0.99935,0.999868,0.985146
openmpi,2,2,1,cuda-aware mpi,2pno,1493659,50000,20,10000,5000,10,0,1,1,4,1.582,0.999683,0.999952,0.85154
openmpi,2,2,2,cuda-aware mpi,2pno,1493659,50000,20,10000,5000,10,0,1,1,4,1.583,0.999683,0.999952,0.85154
openmpi,2,2,3,cuda-aware mpi,2pno,1493659,50000,20,10000,5000,10,0,1,1,4,1.581,0.999683,0.999952,0.85154
openmpi,2,2,1,cuda-aware mpi,2pno,1493659,50000,50,10000,5000,10,0,1,1,4,2.108,0.999708,0.999957,0.934136
openmpi,2,2,2,cuda-aware mpi,2pno,1493659,50000,50,10000,5000,10,0,1,1,4,2.106,0.999708,0.999957,0.934136
openmpi,2,8,2,cuda-aware mpi,2pno,1493659,20000,200,10000,5000,10,0,1,1,16,11.96,0.999343,0.999865,0.985124
openmpi,2,8,3,cuda-aware mpi,2pno,1493659,20000,200,10000,5000,10,0,1,1,16,11.988,0.999344,0.999865,0.985124
openmpi,2,8,1,cuda-aware mpi,2pno,1493659,50000,20,10000,5000,10,0,1,1,16,10.798,0.999656,0.999952,0.851569
openmpi,2,8,2,cuda-aware mpi,2pno,1493659,50000,20,10000,5000,10,0,1,1,16,10.791,0.999654,0.999951,0.851568
openmpi,2,8,3,cuda-aware mpi,2pno,1493659,50000,20,10000,5000,10,0,1,1,16,11.217,0.999655,0.999952,0.851569
openmpi,2,8,1,cuda-aware mpi,2pno,1493659,50000,50,10000,5000,10,0,1,1,16,11.14,0.999703,0.999957,0.9341
openmpi,2,8,2,cuda-aware mpi,2pno,1493659,50000,50,10000,5000,10,0,1,1,16,11.147,0.999703,0.999957,0.9341
openmpi,1,1,1,cuda,2pno,1493659,50000,100,10000,5000,10,0,1,1,1,6.934,0.999595,0.99995,0.968617
openmpi,1,1,2,cuda,2pno,1493659,50000,100,10000,5000,10,0,1,1,1,6.976,0.999595,0.99995,0.968617
openmpi,1,1,3,cuda,2pno,1493659,50000,100,10000,5000,10,0,1,1,1,6.932,0.999595,0.99995,0.968617
openmpi,1,1,1,cuda,2pno,1493659,50000,200,10000,5000,10,0,1,1,1,12.756,0.999682,0.999938,0.985124
openmpi,1,1,2,cuda,2pno,1493659,50000,200,10000,5000,10,0,1,1,1,12.786,0.999682,0.999938,0.985124
openmpi,1,2,3,cuda-aware mpi,2pno,1493659,50000,50,10000,5000,10,0,1,1,2,2.81,0.99971,0.999957,0.934129
openmpi,1,2,1,cuda-aware mpi,2pno,1493659,50000,100,10000,5000,10,0,1,1,2,4.246,0.999596,0.999949,0.968617
openmpi,1,2,2,cuda-aware mpi,2pno,1493659,50000,100,10000,5000,10,0,1,1,2,4.247,0.999596,0.999949,0.968617
openmpi,1,2,3,cuda-aware mpi,2pno,1493659,50000,100,10000,5000,10,0,1,1,2,4.242,0.999596,0.999949,0.968617
openmpi,1,2,1,cuda-aware mpi,2pno,1493659,50000,200,10000,5000,10,0,1,1,2,6.96,0.999683,0.999938,0.985122
openmpi,1,2,2,cuda-aware mpi,2pno,1493659,50000,200,10000,5000,10,0,1,1,2,6.958,0.999683,0.999938,0.985122
openmpi,1,4,3,cuda-aware mpi,2pno,1493659,50000,50,10000,5000,10,0,1,1,4,2.126,0.999708,0.999957,0.934136
openmpi,1,4,1,cuda-aware mpi,2pno,1493659,50000,100,10000,5000,10,0,1,1,4,2.955,0.999598,0.999949,0.968627
openmpi,1,4,2,cuda-aware mpi,2pno,1493659,50000,100,10000,5000,10,0,1,1,4,2.953,0.999598,0.999949,0.968627
openmpi,1,4,3,cuda-aware mpi,2pno,1493659,50000,100,10000,5000,10,0,1,1,4,2.96,0.999598,0.999949,0.968627
openmpi,1,4,1,cuda-aware mpi,2pno,1493659,50000,200,10000,5000,10,0,1,1,4,4.4,0.999683,0.999938,0.985122
openmpi,1,4,2,cuda-aware mpi,2pno,1493659,50000,200,10000,5000,10,0,1,1,4,4.404,0.999683,0.999938,0.985122
